X (mm)	Y (mm)	Z (mm)	tan(thetaX)	tan(thetaY)	devZ (mm)	devTanX	devTanY
-310.06134969325154	57.588235294117716	0.0	0.0	0.00017276115970711657	0.0	0.005542989967071869	0.00017276115970711657
-310.06134969325154	47.6470588235296	0.0	0.0	0.00026680989004042934	0.0	0.005464635025453482	0.00026680989004042934
-310.06134969325154	37.70588235294126	0.0	0.0	0.00039840033372456164	0.0	0.005386482891087407	0.00039840033372456164
-310.06134969325154	27.764705882353134	0.0	0.0	0.0005592017225443765	0.0	0.005310454046613911	0.0005592017225443765
-310.06134969325154	17.823529411764795	0.0	0.0	0.0007370520851967186	0.0	0.00523821595294087	0.0007370520851967186
-310.06134969325154	7.8823529411766735	0.0	0.0	0.0009159582381529195	0.0	0.0051711192643654705	0.0009159582381529195
-310.06134969325154	-2.0588235294116686	0.0	0.0	0.0010760957710839124	0.0	0.005110197604481816	0.0010760957710839124
-310.06134969325154	-11.999999999999789	0.0	0.0	0.0011938090344225858	0.0	0.0050561675679112374	0.0011938090344225858
-310.06134969325154	-21.941176470588132	0.0	0.0	0.001241754780884845	0.0	0.005009428721744039	0.001241754780884845
-310.06134969325154	-31.88235294117625	0.0	0.0	0.0011941751492771885	0.0	0.004970063606637786	0.0011941751492771885
-310.06134969325154	-41.823529411764596	0.0	0.0	0.0010382842901385907	0.0	0.004937837737554226	0.0010382842901385907
-310.06134969325154	-51.764705882352715	0.0	0.0	0.0007769089930522906	0.0	0.004912199604148625	0.0007769089930522906
-310.06134969325154	-61.70588235294105	0.0	0.0	0.00042850094371876324	0.0	0.004892280670853314	0.00042850094371876324
-310.06134969325154	-71.64705882352918	0.0	0.0	2.7136624941431245e-05	0.0	0.004876895376724259	2.7136624941431245e-05
-310.06134969325154	-81.58823529411751	0.0	0.0	-0.0003774827043267463	0.0	0.004864541135147064	-0.0003774827043267463
-310.06134969325154	-91.52941176470564	0.0	0.0	-0.0007216335444872328	0.0	0.0048533983335283136	-0.0007216335444872328
-310.06134969325154	-101.47058823529397	0.0	0.0	-0.0009473894820659512	0.0	0.00484133033312998	-0.0009473894820659512
-310.06134969325154	-111.41176470588209	0.0	0.0	-0.0010242366601495398	0.0	0.004825883469237459	-0.0010242366601495398
-310.06134969325154	-121.35294117647044	0.0	0.0	-0.0009512771034850211	0.0	0.004804287051882909	-0.0009512771034850211
-310.06134969325154	-131.29411764705856	0.0	0.0	-0.0007572287887862151	0.0	0.0047734533673699	-0.0007572287887862151
-310.06134969325154	-141.2352941176469	0.0	0.0	-0.0005004255426369662	0.0	0.00472997768085557	-0.0005004255426369662
-310.06134969325154	-151.17647058823502	0.0	0.0	-0.0002687727034993257	0.0	0.004670150196923574	-0.0002687727034993257
-310.06134969325154	-161.11764705882337	0.0	0.0	-0.00016852879918509932	0.0	0.004590291812157257	-0.00016852879918509932
-310.06134969325154	-171.05882352941148	0.0	0.0	-0.00027361113244085184	0.0	0.0044873799313466635	-0.00027361113244085184
-310.06134969325154	-180.99999999999983	0.0	0.0	-0.0006011045006774314	0.0	0.0043591715022090576	-0.0006011045006774314
-310.06134969325154	-190.94117647058795	0.0	0.0	-0.001110538877698384	0.0	0.00420420331503749	-0.001110538877698384
-310.06134969325154	-200.8823529411763	0.0	0.0	-0.0017038894371364701	0.0	0.004021791998541865	-0.0017038894371364701
-310.06134969325154	-210.8235294117644	0.0	0.0	-0.002225781506233014	0.0	0.0038120340125712615	-0.002225781506233014
-310.06134969325154	-220.76470588235276	0.0	0.0	-0.002485826271941597	0.0	0.0035758056381256483	-0.002485826271941597
-310.06134969325154	-230.70588235294088	0.0	0.0	-0.0023361253478650533	0.0	0.003314762965495253	-0.0023361253478650533
-310.06134969325154	-240.64705882352922	0.0	0.0	-0.0017005608953071713	0.0	0.0030313418817206014	-0.0017005608953071713
-310.06134969325154	-250.58823529411734	0.0	0.0	-0.0005753218278039366	0.0	0.0027287580587973567	-0.0005753218278039366
-310.06134969325154	-260.5294117647057	0.0	0.0	0.000971100990820843	0.0	0.002411006944112751	0.000971100990820843
-310.06134969325154	-270.47058823529403	0.0	0.0	0.002797920156395618	0.0	0.0020828637544647727	0.002797920156395618
-310.06134969325154	-280.41176470588215	0.0	0.0	0.004698604347954279	0.0	0.0017498834746648973	0.004698604347954279
-310.06134969325154	-290.3529411764705	0.0	0.0	0.006466687063179239	0.0	0.001418400861169689	0.006466687063179239
-310.06134969325154	-300.2941176470586	0.0	0.0	0.007957190644631428	0.0	0.001095530450461228	0.007957190644631428
-310.06134969325154	-310.23529411764696	0.0	0.0	0.009092265231298451	0.0	0.0007891665710705946	0.009092265231298451
-310.06134969325154	-320.1764705882351	0.0	0.0	0.009869727891948055	0.0	0.0005079833573221382	0.009869727891948055
-300.12269938650303	1131.235294117647	0.0	0.0	-0.0019895996287015946	0.0	0.005475522517868501	-0.0019895996287015946
-300.12269938650303	1121.294117647059	0.0	0.0	-0.0011794321791036	0.0	0.005548996053946118	-0.0011794321791036
-300.12269938650303	1111.3529411764707	0.0	0.0	-0.00043838123400530824	0.0	0.005661980883922873	-0.00043838123400530824
-300.12269938650303	1101.4117647058824	0.0	0.0	3.4047840397991684e-05	0.0	0.005799686482400967	3.4047840397991684e-05
-300.12269938650303	1091.4705882352941	0.0	0.0	0.00014911649528368464	0.0	0.005948998192968624	0.00014911649528368464
-300.12269938650303	1081.529411764706	0.0	0.0	-7.114700179257705e-05	0.0	0.006098477209824565	-7.114700179257705e-05
-300.12269938650303	1071.5882352941178	0.0	0.0	-0.0005023232606927127	0.0	0.006238360579044413	-0.0005023232606927127
-300.12269938650303	1061.6470588235293	0.0	0.0	-0.0009927118972270562	0.0	0.0063605612143091145	-0.0009927118972270562
-300.12269938650303	1051.7058823529412	0.0	0.0	-0.0014275768971212133	0.0	0.006458667921850005	-0.0014275768971212133
-300.12269938650303	1041.7647058823532	0.0	0.0	-0.0017338649939219952	0.0	0.006527945429132754	-0.0017338649939219952
-300.12269938650303	1031.8235294117649	0.0	0.0	-0.0018802058451605724	0.0	0.006565334411902267	-0.0018802058451605724
-300.12269938650303	1021.8823529411765	0.0	0.0	-0.001876912423596349	0.0	0.006569451514875864	-0.001876912423596349
-300.12269938650303	1011.9411764705883	0.0	0.0	-0.0017746811357966792	0.0	0.006540589362630984	-0.0017746811357966792
-300.12269938650303	1002.0000000000002	0.0	0.0	-0.0016413557094113237	0.0	0.00648071655895857	-0.0016413557094113237
-300.12269938650303	992.0588235294119	0.0	0.0	-0.001529165427763991	0.0	0.006393477674918682	-0.001529165427763991
-300.12269938650303	982.1176470588236	0.0	0.0	-0.0014701018924466675	0.0	0.006284113614671977	-0.0014701018924466675
-300.12269938650303	972.1764705882355	0.0	0.0	-0.0014759175037747116	0.0	0.006158516414798292	-0.0014759175037747116
-300.12269938650303	962.2352941176472	0.0	0.0	-0.001538131668960525	0.0	0.006022228846444876	-0.001538131668960525
-300.12269938650303	952.294117647059	0.0	0.0	-0.0016308449608102614	0.0	0.005880346370320862	-0.0016308449608102614
-300.12269938650303	942.3529411764707	0.0	0.0	-0.0017254039385939956	0.0	0.005737517136701512	-0.0017254039385939956
-300.12269938650303	932.4117647058825	0.0	0.0	-0.001798436281184498	0.0	0.005597941989009954	-0.001798436281184498
-300.12269938650303	922.4705882352941	0.0	0.0	-0.0018321475745528407	0.0	0.005465374469623742	-0.0018321475745528407
-300.12269938650303	912.5294117647061	0.0	0.0	-0.0018143213360520955	0.0	0.00534312082681277	-0.0018143213360520955
-300.12269938650303	902.5882352941177	0.0	0.0	-0.0017383190375040714	0.0	0.005234040021954223	-0.0017383190375040714
-300.12269938650303	892.6470588235296	0.0	0.0	-0.0016030801137361984	0.0	0.005140543736403304	-0.0016030801137361984
-300.12269938650303	882.7058823529412	0.0	0.0	-0.0014131219497738627	0.0	0.005064596377604568	-0.0014131219497738627
-300.12269938650303	872.7647058823532	0.0	0.0	-0.0011783680809536446	0.0	0.0050077150841973915	-0.0011783680809536446
-300.12269938650303	862.8235294117648	0.0	0.0	-0.0009114919661706313	0.0	0.004970969729994226	-0.0009114919661706313
-300.12269938650303	852.8823529411767	0.0	0.0	-0.0006245212201616284	0.0	0.004954982926792852	-0.0006245212201616284
-300.12269938650303	842.9411764705883	0.0	0.0	-0.0003284133732266192	0.0	0.004959930026028667	-0.0003284133732266192
-300.12269938650303	833.0000000000001	0.0	0.0	-3.3055841735651254e-05	0.0	0.004985539119288416	-3.3055841735651254e-05
-300.12269938650303	823.0588235294118	0.0	0.0	0.000252734054444214	0.0	0.005031091037703901	0.000252734054444214
-300.12269938650303	813.1176470588236	0.0	0.0	0.0005212090766516987	0.0	0.0050954193502352856	0.0005212090766516987
-300.12269938650303	803.1764705882354	0.0	0.0	0.0007656920571732638	0.0	0.005176910360851432	0.0007656920571732638
-300.12269938650303	793.2352941176472	0.0	0.0	0.000980575895244706	0.0	0.005273503104631531	0.000980575895244706
-300.12269938650303	783.2941176470589	0.0	0.0	0.001161323559037152	0.0	0.005382689342858506	0.001161323559037152
-300.12269938650303	773.3529411764707	0.0	0.0	0.001304468092226455	0.0	0.005501513557258084	0.001304468092226455
-300.12269938650303	763.4117647058824	0.0	0.0	0.001407612623077631	0.0	0.005626572943662138	0.001407612623077631
-300.12269938650303	753.4705882352943	0.0	0.0	0.0014694303737817472	0.0	0.005754032667935673	0.0014694303737817472
-300.12269938650303	743.529411764706	0.0	0.0	0.001489664668015651	0.0	0.005879923743299825	0.001489664668015651
-300.12269938650303	733.5882352941178	0.0	0.0	0.00146912893526407	0.0	0.006000587890511386	0.00146912893526407
-300.12269938650303	723.6470588235295	0.0	0.0	0.0014097067112254457	0.0	0.006112744885848691	0.0014097067112254457
-300.12269938650303	713.7058823529413	0.0	0.0	0.0013143516344769693	0.0	0.006213492604913677	0.0013143516344769693
-300.12269938650303	703.764705882353	0.0	0.0	0.0011870874403564682	0.0	0.006300307028239981	0.0011870874403564682
-300.12269938650303	693.8235294117649	0.0	0.0	0.0010329901343574283	0.0	0.006371042247484044	0.0010329901343574283
-300.12269938650303	683.8823529411766	0.0	0.0	0.0008577294425194486	0.0	0.006423930471697882	0.0008577294425194486
-300.12269938650303	673.9411764705884	0.0	0.0	0.0006667564826962069	0.0	0.006457582033186954	0.0006667564826962069
-300.12269938650303	664.0000000000001	0.0	0.0	0.00046515315689463384	0.0	0.0064709853924931615	0.00046515315689463384
-300.12269938650303	654.0588235294119	0.0	0.0	0.000257631871899509	0.0	0.006463507142110504	0.000257631871899509
-300.12269938650303	644.1176470588236	0.0	0.0	4.853554253302651e-05	0.0	0.0064348920086354094	4.853554253302651e-05
-300.12269938650303	634.1764705882355	0.0	0.0	-0.00015816240465127467	0.0	0.006385262853169294	-0.00015816240465127467
-300.12269938650303	624.2352941176472	0.0	0.0	-0.00035885802786340216	0.0	0.006315120669919561	-0.00035885802786340216
-300.12269938650303	614.294117647059	0.0	0.0	-0.0005503168672260348	0.0	0.006225344583078027	-0.0005503168672260348
-300.12269938650303	604.3529411764707	0.0	0.0	-0.0007296739428678495	0.0	0.006117191842183888	-0.0007296739428678495
-300.12269938650303	594.4117647058825	0.0	0.0	-0.0008944337540793848	0.0	0.005992297816291973	-0.0008944337540793848
-300.12269938650303	584.4705882352943	0.0	0.0	-0.001042470279497749	0.0	0.0058526759873589705	-0.001042470279497749
-300.12269938650303	574.5294117647061	0.0	0.0	-0.0011720269781646617	0.0	0.005700717161264809	-0.0011720269781646617
-300.12269938650303	564.5882352941178	0.0	0.0	-0.0012817167912170763	0.0	0.005539097641952074	-0.0012817167912170763
-300.12269938650303	554.6470588235296	0.0	0.0	-0.0013705221439229303	0.0	0.005370451716808161	-0.0013705221439229303
-300.12269938650303	544.7058823529413	0.0	0.0	-0.0014377949477655957	0.0	0.005197244573088487	-0.0014377949477655957
-300.12269938650303	534.764705882353	0.0	0.0	-0.0014832566023051936	0.0	0.005021769879698392	-0.0014832566023051936
-300.12269938650303	524.8235294117648	0.0	0.0	-0.0015069979965972489	0.0	0.004846149789203002	-0.0015069979965972489
-300.12269938650303	514.8823529411766	0.0	0.0	-0.001509479510021374	0.0	0.004672334940361192	-0.001509479510021374
-300.12269938650303	504.94117647058835	0.0	0.0	-0.001491530605567977	0.0	0.0045021044609368935	-0.001491530605567977
-300.12269938650303	495.0000000000001	0.0	0.0	-0.0014542961591982957	0.0	0.004337065970584502	-0.0014542961591982957
-300.12269938650303	485.0588235294119	0.0	0.0	-0.0013990372260241231	0.0	0.0041786555836489485	-0.0013990372260241231
-300.12269938650303	475.11764705882365	0.0	0.0	-0.0013270507413291283	0.0	0.004028137911762976	-0.0013270507413291283
-300.12269938650303	465.1764705882354	0.0	0.0	-0.0012396678622753545	0.0	0.0038866060661622045	-0.0012396678622753545
-300.12269938650303	455.2352941176472	0.0	0.0	-0.001138253966879636	0.0	0.00375498165967211	-0.001138253966879636
-300.12269938650303	445.29411764705895	0.0	0.0	-0.0010242086531098218	0.0	0.003634014808348502	-0.0010242086531098218
-300.12269938650303	435.3529411764707	0.0	0.0	-0.0008989657381534688	0.0	0.0035242841327749546	-0.0008989657381534688
-300.12269938650303	425.4117647058825	0.0	0.0	-0.0007639932578971585	0.0	0.003426196759036503	-0.0007639932578971585
-300.12269938650303	415.47058823529426	0.0	0.0	-0.0006207934666398791	0.0	0.0033399883193993723	-0.0006207934666398791
-300.12269938650303	405.529411764706	0.0	0.0	-0.000470902837049422	0.0	0.0032657229527321644	-0.000470902837049422
-300.12269938650303	395.5882352941178	0.0	0.0	-0.0003158920603564716	0.0	0.0032032933607053908	-0.0003158920603564716
-300.12269938650303	385.64705882352956	0.0	0.0	-0.00015736604676755997	0.0	0.0031524343583140256	-0.00015736604676755997
-300.12269938650303	375.70588235294133	0.0	0.0	3.036073934601268e-06	0.0	0.0031127833293715518	3.036073934601268e-06
-300.12269938650303	365.7647058823531	0.0	0.0	0.00016364095164620165	0.0	0.003083909099220308	0.00016364095164620165
-300.12269938650303	355.82352941176487	0.0	0.0	0.00032274101510540735	0.0	0.003065312768021235	0.00032274101510540735
-300.12269938650303	345.88235294117663	0.0	0.0	0.00047859447102372555	0.0	0.0030564277103839535	0.00047859447102372555
-300.12269938650303	335.9411764705884	0.0	0.0	0.0006294253032513908	0.0	0.0030566195749967577	0.0006294253032513908
-300.12269938650303	326.00000000000006	0.0	0.0	0.0007734232720451151	0.0	0.003065186284254848	0.0007734232720451151
-300.12269938650303	316.05882352941194	0.0	0.0	0.000908743913505966	0.0	0.003081358033885207	0.000908743913505966
-300.12269938650303	306.1176470588236	0.0	0.0	0.001033508539250917	0.0	0.003104297292567231	0.001033508539250917
-300.12269938650303	296.1764705882355	0.0	0.0	0.0011458042363731665	0.0	0.0031330988015498868	0.0011458042363731665
-300.12269938650303	286.23529411764713	0.0	0.0	0.0012436843637914005	0.0	0.0031667895742686558	0.0012436843637914005
-300.12269938650303	276.294117647059	0.0	0.0	0.0013252390445529587	0.0	0.0032043288959686467	0.0013252390445529587
-300.12269938650303	266.35294117647067	0.0	0.0	0.0013888633884758816	0.0	0.0032446083233440776	0.0013888633884758816
-300.12269938650303	256.41176470588255	0.0	0.0	0.0014333681425823116	0.0	0.003286451684208541	0.0014333681425823116
-300.12269938650303	246.47058823529423	0.0	0.0	0.0014579820894787092	0.0	0.003328615077214942	0.0014579820894787092
-300.12269938650303	236.5294117647061	0.0	0.0	0.0014623520484940947	0.0	0.00336978687164837	0.0014623520484940947
-300.12269938650303	226.58823529411777	0.0	0.0	0.0014465428763129895	0.0	0.0034085891471280338	0.0014465428763129895
