X (mm)	Y (mm)	Z (mm)	tan(thetaX)	tan(thetaY)	devZ (mm)	devTanX	devTanY
-300.0	465.1764705882354	0.0	0.0	0.0012640457650754645	0.0	0.006336136937427493	0.0012640457650754645
-300.0	455.2352941176472	0.0	0.0	0.001122957008400033	0.0	0.006370669922619372	0.001122957008400033
-300.0	445.29411764705895	0.0	0.0	0.0009531282508172281	0.0	0.006394814716433941	0.0009531282508172281
-300.0	435.3529411764707	0.0	0.0	0.0007545530746538214	0.0	0.006408044749064245	0.0007545530746538214
-300.0	425.4117647058825	0.0	0.0	0.0005284354502299064	0.0	0.006410009921680714	0.0005284354502299064
-300.0	415.47058823529426	0.0	0.0	0.00027736497626651077	0.0	0.006400507957517491	0.00027736497626651077
-300.0	405.529411764706	0.0	0.0	5.350433383522011e-06	0.0	0.006379455752596553	5.350433383522011e-06
-300.0	395.5882352941178	0.0	0.0	-0.0002824213532796838	0.0	0.006346860392471648	-0.0002824213532796838
-300.0	385.64705882352956	0.0	0.0	-0.0005799087173282653	0.0	0.006302781042216266	-0.0005799087173282653
-300.0	375.70588235294133	0.0	0.0	-0.0008805403231914074	0.0	0.0062472669285453825	-0.0008805403231914074
-300.0	365.7647058823531	0.0	0.0	-0.0011775403354164033	0.0	0.006180285603769488	-0.0011775403354164033
-300.0	355.82352941176487	0.0	0.0	-0.0014642535879045107	0.0	0.006101650817240428	-0.0014642535879045107
-300.0	345.88235294117663	0.0	0.0	-0.0017344707560559866	0.0	0.00601095038738683	-0.0017344707560559866
-300.0	335.9411764705884	0.0	0.0	-0.0019827535342618755	0.0	0.005907474074524164	-0.0019827535342618755
-300.0	326.00000000000006	0.0	0.0	-0.0022047594370831276	0.0	0.005790141454624662	-0.0022047594370831276
-300.0	316.05882352941194	0.0	0.0	-0.00239752133162564	0.0	0.005657432147236527	-0.00239752133162564
-300.0	306.1176470588236	0.0	0.0	-0.0025594778199174223	0.0	0.005507389804931929	-0.0025594778199174223
-300.0	296.1764705882355	0.0	0.0	-0.002690302197820246	0.0	0.005337835995229125	-0.002690302197820246
-300.0	286.23529411764713	0.0	0.0	-0.0027907097107922564	0.0	0.005146676658698188	-0.0027907097107922564
-300.0	276.294117647059	0.0	0.0	-0.0028622647701082725	0.0	0.004932212813649171	-0.0028622647701082725
-300.0	266.35294117647067	0.0	0.0	-0.0029071881655011018	0.0	0.0046934512554999185	-0.0029071881655011018
-300.0	256.41176470588255	0.0	0.0	-0.0029281642748048395	0.0	0.0044304152497650654	-0.0029281642748048395
-300.0	246.47058823529423	0.0	0.0	-0.0029281482715460697	0.0	0.004144455218286648	-0.0029281482715460697
-300.0	236.5294117647061	0.0	0.0	-0.0029101733315225957	0.0	0.003838557823448655	-0.0029101733315225957
-300.0	226.58823529411777	0.0	0.0	-0.0028771578392937846	0.0	0.0035175503036969417	-0.0028771578392937846
-300.0	216.64705882352965	0.0	0.0	-0.0028317125952657036	0.0	0.0031878608641507443	-0.0028317125952657036
-300.0	206.7058823529413	0.0	0.0	-0.0027759480237735568	0.0	0.002856994015010605	-0.0027759480237735568
-300.0	196.76470588235318	0.0	0.0	-0.0027112818958186253	0.0	0.0025329833495395127	-0.0027112818958186253
-300.0	186.82352941176484	0.0	0.0	-0.002638286725901843	0.0	0.0022238443261119885	-0.002638286725901843
-300.0	176.88235294117672	0.0	0.0	-0.0025567187847042984	0.0	0.0019370270577884706	-0.0025567187847042984
-300.0	166.94117647058837	0.0	0.0	-0.0024656720910568456	0.0	0.0016788691038073132	-0.0024656720910568456
-300.0	157.00000000000026	0.0	0.0	-0.00236374328220021	0.0	0.001454048258243817	-0.00236374328220021
-300.0	147.0588235294119	0.0	0.0	-0.0022491964906183473	0.0	0.0012650498356911218	-0.0022491964906183473
-300.0	137.1176470588238	0.0	0.0	-0.0021201282204515075	0.0	0.0011119234963369018	-0.0021201282204515075
-300.0	127.17647058823545	0.0	0.0	-0.001974632223282832	0.0	0.0009926600187926426	-0.001974632223282832
-300.0	117.23529411764733	0.0	0.0	-0.0018109643730498915	0.0	0.000903773502287307	-0.0018109643730498915
-300.0	107.29411764705898	0.0	0.0	-0.001627707539830546	0.0	0.0008408894985451871	-0.001627707539830546
-300.0	97.35294117647086	0.0	0.0	-0.0014239364623278455	0.0	0.0007993331442864192	-0.0014239364623278455
-300.0	87.41176470588252	0.0	0.0	-0.0011993826190584724	0.0	0.0007747172948762337	-0.0011993826190584724
-300.0	77.4705882352944	0.0	0.0	-0.0009545990985435508	0.0	0.000763530659084666	-0.0009545990985435508
-300.0	67.52941176470605	0.0	0.0	-0.0006911254691884613	0.0	0.0007637259241844839	-0.0006911254691884613
-300.0	57.588235294117716	0.0	0.0	-0.0004116526499593343	0.0	0.0007752763036705996	-0.0004116526499593343
-300.0	47.6470588235296	0.0	0.0	-0.00012018778330712353	0.0	0.0008003266353333476	-0.00012018778330712353
-300.0	37.70588235294126	0.0	0.0	0.00017778088810129888	0.0	0.0008427053634965708	0.00017778088810129888
-300.0	27.764705882353134	0.0	0.0	0.00047511913960403675	0.0	0.0009072837046690138	0.00047511913960403675
-300.0	17.823529411764795	0.0	0.0	0.000762881885729629	0.0	0.0009993324209911908	0.000762881885729629
-300.0	7.8823529411766735	0.0	0.0	0.0010301793341453947	0.0	0.0011238785950906445	0.0010301793341453947
-300.0	-2.0588235294116686	0.0	0.0	0.00126445571208388	0.0	0.0012850624065239512	0.00126445571208388
-300.0	-11.999999999999789	0.0	0.0	0.001452434834862492	0.0	0.0014854939093692588	0.001452434834862492
-300.0	-21.941176470588132	0.0	0.0	0.0015812295795970437	0.0	0.0017256100068679453	0.0015812295795970437
-300.0	-31.88235294117625	0.0	0.0	0.001639454091397254	0.0	0.0020030980778161117	0.001639454091397254
-300.0	-41.823529411764596	0.0	0.0	0.0016183359999740279	0.0	0.0023128477452493963	0.0016183359999740279
-300.0	-51.764705882352715	0.0	0.0	0.001512828630459051	0.0	0.002647479764735055	0.001512828630459051
-300.0	-61.70588235294105	0.0	0.0	0.0013227231897406247	0.0	0.002997965471153491	0.0013227231897406247
-300.0	-71.64705882352918	0.0	0.0	0.0010537517160149844	0.0	0.003354246741746501	0.0010537517160149844
-300.0	-81.58823529411751	0.0	0.0	0.0007181750170546747	0.0	0.0037058559602212012	0.0007181750170546747
-300.0	-91.52941176470564	0.0	0.0	0.0003333534285306113	0.0	0.004042535990801291	0.0003333534285306113
-300.0	-101.47058823529397	0.0	0.0	-8.088765399263083e-05	0.0	0.0043548601705183385	-8.088765399263083e-05
-300.0	-111.41176470588209	0.0	0.0	-0.0005049785504905148	0.0	0.004634852166017658	-0.0005049785504905148
-300.0	-121.35294117647044	0.0	0.0	-0.000922326058768632	0.0	0.004876552902059029	-0.000922326058768632
-300.0	-131.29411764705856	0.0	0.0	-0.0013220342236569945	0.0	0.005076169279160117	-0.0013220342236569945
-300.0	-141.2352941176469	0.0	0.0	-0.0017016251451699978	0.0	0.005231767037236284	-0.0017016251451699978
-300.0	-151.17647058823502	0.0	0.0	-0.0020697334821339506	0.0	0.005342892289625842	-0.0020697334821339506
-300.0	-161.11764705882337	0.0	0.0	-0.0024472659935099654	0.0	0.005410192635996354	-0.0024472659935099654
-300.0	-171.05882352941148	0.0	0.0	-0.002862427054791939	0.0	0.005435038262694606	-0.002862427054791939
-300.0	-180.99999999999983	0.0	0.0	-0.003342011148601295	0.0	0.005419143033363874	-0.003342011148601295
-300.0	-190.94117647058795	0.0	0.0	-0.0039024208742283405	0.0	0.00536418557373468	-0.0039024208742283405
-300.0	-200.8823529411763	0.0	0.0	-0.004540684715994086	0.0	0.005271430354717811	-0.004540684715994086
-300.0	-210.8235294117644	0.0	0.0	-0.005225474525266516	0.0	0.005141350159063483	-0.005225474525266516
-300.0	-220.76470588235276	0.0	0.0	-0.005888907927113624	0.0	0.004973354120732269	-0.005888907927113624
-300.0	-230.70588235294088	0.0	0.0	-0.0064290293357680784	0.0	0.004765996590103058	-0.0064290293357680784
-300.0	-240.64705882352922	0.0	0.0	-0.006729829906694319	0.0	0.004517515381336331	-0.006729829906694319
-300.0	-250.58823529411734	0.0	0.0	-0.006685656483252932	0.0	0.004226398507086047	-0.006685656483252932
-300.0	-260.5294117647057	0.0	0.0	-0.006225696319815326	0.0	0.003891950918666005	-0.006225696319815326
-300.0	-270.47058823529403	0.0	0.0	-0.005338164310414044	0.0	0.003514861231770402	-0.005338164310414044
-290.13422818791946	1161.058823529412	0.0	0.0	0.0013645539242571573	0.0	0.0027145496086827554	0.0013645539242571573
-290.13422818791946	1151.1176470588236	0.0	0.0	0.0015478731751711855	0.0	0.0025353505946901036	0.0015478731751711855
-290.13422818791946	1141.1764705882354	0.0	0.0	0.0017858118420302717	0.0	0.002350169306417713	0.0017858118420302717
-290.13422818791946	1131.235294117647	0.0	0.0	0.0020408712913705888	0.0	0.0021807857337184672	0.0020408712913705888
-290.13422818791946	1121.294117647059	0.0	0.0	0.002284813854412509	0.0	0.002044754965250668	0.002284813854412509
-290.13422818791946	1111.3529411764707	0.0	0.0	0.002497713221978981	0.0	0.001954058306141846	0.002497713221978981
-290.13422818791946	1101.4117647058824	0.0	0.0	0.0026669464007934135	0.0	0.001915613916835566	0.0026669464007934135
-290.13422818791946	1091.4705882352941	0.0	0.0	0.002786185683634715	0.0	0.001931964833040152	0.002786185683634715
-290.13422818791946	1081.529411764706	0.0	0.0	0.002854390613001709	0.0	0.0020019671484756037	0.002854390613001709
-290.13422818791946	1071.5882352941178	0.0	0.0	0.0028747999248471563	0.0	0.0021214781900955456	0.0028747999248471563
-290.13422818791946	1061.6470588235293	0.0	0.0	0.0028539234695104036	0.0	0.0022840446882343903	0.0028539234695104036
-290.13422818791946	1051.7058823529412	0.0	0.0	0.002800534115778666	0.0	0.0024815909425795505	0.002800534115778666
-290.13422818791946	1041.7647058823532	0.0	0.0	0.0027246596481297456	0.0	0.002705106984841236	0.0027246596481297456
-290.13422818791946	1031.8235294117649	0.0	0.0	0.002636574924148244	0.0	0.0029453367402277305	0.002636574924148244
-290.13422818791946	1021.8823529411765	0.0	0.0	0.0025458324456625906	0.0	0.0031934594040925707	0.0025458324456625906
-290.13422818791946	1011.9411764705883	0.0	0.0	0.0024605243661612207	0.0	0.00344160684428349	0.0024605243661612207
-290.13422818791946	1002.0000000000002	0.0	0.0	0.0023867466054356707	0.0	0.0036829835762125025	0.0023867466054356707
-290.13422818791946	992.0588235294119	0.0	0.0	0.002328087008050181	0.0	0.003911837288246249	0.002328087008050181
-290.13422818791946	982.1176470588236	0.0	0.0	0.0022851135595056914	0.0	0.0041234240390287166	0.0022851135595056914
-290.13422818791946	972.1764705882355	0.0	0.0	0.0022548883522530683	0.0	0.004313973458441693	0.0022548883522530683
-290.13422818791946	962.2352941176472	0.0	0.0	0.0022309893979153015	0.0	0.004480653950808166	0.0022309893979153015
-290.13422818791946	952.294117647059	0.0	0.0	0.00220461095220027	0.0	0.004621537898747154	0.00220461095220027
-290.13422818791946	942.3529411764707	0.0	0.0	0.0021660182196673195	0.0	0.00473556686613059	0.0021660182196673195
-290.13422818791946	932.4117647058825	0.0	0.0	0.0021060121435167254	0.0	0.004822516798836562	0.0021060121435167254
-290.13422818791946	922.4705882352941	0.0	0.0	0.002017393882189544	0.0	0.004882963189899171	0.002017393882189544
-290.13422818791946	912.5294117647061	0.0	0.0	0.001896319009518136	0.0	0.004918239387021749	0.001896319009518136
-290.13422818791946	902.5882352941177	0.0	0.0	0.001742767778751506	0.0	0.004930348107975099	0.001742767778751506
-290.13422818791946	892.6470588235296	0.0	0.0	0.0015600405445595521	0.0	0.004921827628183023	0.0015600405445595521
-290.13422818791946	882.7058823529412	0.0	0.0	0.001354098504327638	0.0	0.004895611825353314	0.001354098504327638
-290.13422818791946	872.7647058823532	0.0	0.0	0.0011329035230302324	0.0	0.0048548902003785225	0.0011329035230302324
-290.13422818791946	862.8235294117648	0.0	0.0	0.0009057579649878012	0.0	0.004802967898540102	0.0009057579649878012
-290.13422818791946	852.8823529411767	0.0	0.0	0.0006826445336194534	0.0	0.004743125731820317	0.0006826445336194534
-290.13422818791946	842.9411764705883	0.0	0.0	0.00047356611735637426	0.0	0.004678480202792172	0.00047356611735637426
-290.13422818791946	833.0000000000001	0.0	0.0	0.00028788563790484905	0.0	0.004611843530227279	0.00028788563790484905
-290.13422818791946	823.0588235294118	0.0	0.0	0.00013366589677121243	0.0	0.004545583676282579	0.00013366589677121243
-290.13422818791946	813.1176470588236	0.0	0.0	1.700954498178289e-05	0.0	0.0044814854644586975	1.700954498178289e-05
-290.13422818791946	803.1764705882354	0.0	0.0	-5.854804503685578e-05	0.0	0.004420655187445848	-5.854804503685578e-05
-290.13422818791946	793.2352941176472	0.0	0.0	-9.220102384431333e-05	0.0	0.004363567493998357	-9.220102384431333e-05
-290.13422818791946	783.2941176470589	0.0	0.0	-8.552574914612874e-05	0.0	0.004310184088360416	-8.552574914612874e-05
-290.13422818791946	773.3529411764707	0.0	0.0	-4.2048882891637107e-05	0.0	0.004260076466710787	-4.2048882891637107e-05
-290.13422818791946	763.4117647058824	0.0	0.0	3.3185081473897556e-05	0.0	0.00421254865312748	3.3185081473897556e-05
-290.13422818791946	753.4705882352943	0.0	0.0	0.00013404629276981433	0.0	0.004166759935126766	0.00013404629276981433
-290.13422818791946	743.529411764706	0.0	0.0	0.000253752015520883	0.0	0.004121847598893864	0.000253752015520883
-290.13422818791946	733.5882352941178	0.0	0.0	0.00038529910220402077	0.0	0.004077049664280097	0.00038529910220402077
-290.13422818791946	723.6470588235295	0.0	0.0	0.0005218964642406892	0.0	0.004031827619592208	0.0005218964642406892
-290.13422818791946	713.7058823529413	0.0	0.0	0.0006573975421524615	0.0	0.003985989145279751	0.0006573975421524615
-290.13422818791946	703.764705882353	0.0	0.0	0.0007867233671595803	0.0	0.003939802031646092	0.0007867233671595803
-290.13422818791946	693.8235294117649	0.0	0.0	0.0009061221174814167	0.0	0.0038940203438393986	0.0009061221174814167
-290.13422818791946	683.8823529411766	0.0	0.0	0.0010131098097388442	0.0	0.0038497959708585962	0.0010131098097388442
-290.13422818791946	673.9411764705884	0.0	0.0	0.0011063151305868582	0.0	0.0038085679937413302	0.0011063151305868582
-290.13422818791946	664.0000000000001	0.0	0.0	0.0011853219375851408	0.0	0.0037719518358294815	0.0011853219375851408
-290.13422818791946	654.0588235294119	0.0	0.0	0.0012505117598820487	0.0	0.0037416284134729905	0.0012505117598820487
-290.13422818791946	644.1176470588236	0.0	0.0	0.0013029062984723017	0.0	0.0037192332871340697	0.0013029062984723017
-290.13422818791946	634.1764705882355	0.0	0.0	0.001344009925955269	0.0	0.0037062458127910254	0.001344009925955269
-290.13422818791946	624.2352941176472	0.0	0.0	0.0013756521858519662	0.0	0.003703878293482765	0.0013756521858519662
-290.13422818791946	614.294117647059	0.0	0.0	0.0013998302916129626	0.0	0.0037129651307874303	0.0013998302916129626
-290.13422818791946	604.3529411764707	0.0	0.0	0.001418551625466562	0.0	0.0037338530786709748	0.001418551625466562
-290.13422818791946	594.4117647058825	0.0	0.0	0.0014336762372308936	0.0	0.003766327744364639	0.0014336762372308936
-290.13422818791946	584.4705882352943	0.0	0.0	0.0014467593431648103	0.0	0.003809646178874987	0.0014467593431648103
-290.13422818791946	574.5294117647061	0.0	0.0	0.0014588938248800715	0.0	0.0038626175647118823	0.0014588938248800715
-290.13422818791946	564.5882352941178	0.0	0.0	0.0014705527282970218	0.0	0.0039236862063428525	0.0014705527282970218
-290.13422818791946	554.6470588235296	0.0	0.0	0.0014814335204970859	0.0	0.003991014520504234	0.0014814335204970859
-290.13422818791946	544.7058823529413	0.0	0.0	0.0014903632453556082	0.0	0.004062566026586115	0.0014903632453556082
-290.13422818791946	534.764705882353	0.0	0.0	0.0014953874719858806	0.0	0.0041361883373043345	0.0014953874719858806
-290.13422818791946	524.8235294117648	0.0	0.0	0.0014939450887216917	0.0	0.0042096961498468	0.0014939450887216917
-290.13422818791946	514.8823529411766	0.0	0.0	0.0014830473976673486	0.0	0.004280954237634148	0.0014830473976673486
-290.13422818791946	504.94117647058835	0.0	0.0	0.0014594572096039344	0.0	0.004347960442347689	0.0014594572096039344
-290.13422818791946	495.0000000000001	0.0	0.0	0.00141986793919828	0.0	0.004408926447137753	0.00141986793919828
-290.13422818791946	485.0588235294119	0.0	0.0	0.001361082700336809	0.0	0.0044623274928456925	0.001361082700336809
-290.13422818791946	475.11764705882365	0.0	0.0	0.0012801934012514808	0.0	0.004506900018817959	0.0012801934012514808
-290.13422818791946	465.1764705882354	0.0	0.0	0.0011747598389804691	0.0	0.004541625982094367	0.0011747598389804691
-290.13422818791946	455.2352941176472	0.0	0.0	0.001042988792669356	0.0	0.004565716937488214	0.001042988792669356
-290.13422818791946	445.29411764705895	0.0	0.0	0.000883913115327278	0.0	0.004578598117429816	0.000883913115327278
-290.13422818791946	435.3529411764707	0.0	0.0	0.0006975708239471593	0.0	0.004579892511517506	0.0006975708239471593
-290.13422818791946	425.4117647058825	0.0	0.0	0.00048518418814120373	0.0	0.004569404945746449	0.00048518418814120373
-290.13422818791946	415.47058823529426	0.0	0.0	0.0002493306680416959	0.0	0.0045471061614106596	0.0002493306680416959
-290.13422818791946	405.529411764706	0.0	0.0	-6.02656778526429e-06	0.0	0.004513116893696121	-6.02656778526429e-06
-290.13422818791946	395.5882352941178	0.0	0.0	-0.000275780359257631	0.0	0.004467691392896804	-0.000275780359257631
-290.13422818791946	385.64705882352956	0.0	0.0	-0.0005540026043387241	0.0	0.004411185708187589	-0.0005540026043387241
-290.13422818791946	375.70588235294133	0.0	0.0	-0.0008342692605008243	0.0	0.0043439860560456406	-0.0008342692605008243
-290.13422818791946	365.7647058823531	0.0	0.0	-0.0011099853440054504	0.0	0.004266420963582525	-0.0011099853440054504
-290.13422818791946	355.82352941176487	0.0	0.0	-0.0013747099294428556	0.0	0.004178672756266512	-0.0013747099294428556
-290.13422818791946	345.88235294117663	0.0	0.0	-0.0016224811521065373	0.0	0.004080689046143524	-0.0016224811521065373
-290.13422818791946	335.9411764705884	0.0	0.0	-0.0018481412152150638	0.0	0.003972094220662559	-0.0018481412152150638
-290.13422818791946	326.00000000000006	0.0	0.0	-0.0020476610124359395	0.0	0.0038521009321906526	-0.0020476610124359395
-290.13422818791946	316.05882352941194	0.0	0.0	-0.002218418591813498	0.0	0.003719424009247836	-0.002218418591813498
-290.13422818791946	306.1176470588236	0.0	0.0	-0.0023592235780639033	0.0	0.0035722702591861437	-0.0023592235780639033
-290.13422818791946	296.1764705882355	0.0	0.0	-0.0024701362171025507	0.0	0.0034085442254748314	-0.0024701362171025507
-290.13422818791946	286.23529411764713	0.0	0.0	-0.0025522642913227925	0.0	0.0032261491958350684	-0.0025522642913227925
-290.13422818791946	276.294117647059	0.0	0.0	-0.002607559994817013	0.0	0.0030232925812316838	-0.002607559994817013
-290.13422818791946	266.35294117647067	0.0	0.0	-0.0026386168054600458	0.0	0.002798791291747488	-0.0026386168054600458
-290.13422818791946	256.41176470588255	0.0	0.0	-0.0026484663545774884	0.0	0.0025523771089333556	-0.0026484663545774884
-290.13422818791946	246.47058823529423	0.0	0.0	-0.002640375295170061	0.0	0.002285002054731319	-0.002640375295170061
-290.13422818791946	236.5294117647061	0.0	0.0	-0.0026176421696562147	0.0	0.001999142274928099	-0.0026176421696562147
-290.13422818791946	226.58823529411777	0.0	0.0	-0.00258339427790581	0.0	0.0016990045972270732	-0.00258339427790581
-290.13422818791946	216.64705882352965	0.0	0.0	-0.0025403845460594413	0.0	0.0013903205945933858	-0.0025403845460594413
-290.13422818791946	206.7058823529413	0.0	0.0	-0.0024907883963455344	0.0	0.0010798757862691068	-0.0024907883963455344
-290.13422818791946	196.76470588235318	0.0	0.0	-0.0024360011644690978	0.0	0.0007750178709538929	-0.0024360011644690978
-290.13422818791946	186.82352941176484	0.0	0.0	-0.002376477746573859	0.0	0.0004831649579553051	-0.002376477746573859
-290.13422818791946	176.88235294117672	0.0	0.0	-0.0023117655615028107	0.0	0.00021131380017254365	-0.0023117655615028107
-290.13422818791946	166.94117647058837	0.0	0.0	-0.0022406705434082747	0.0	-3.445197505552798e-05	-0.0022406705434082747
-290.13422818791946	157.00000000000026	0.0	0.0	-0.00216143471343271	0.0	-0.00024945364007652874	-0.00216143471343271
-290.13422818791946	147.0588235294119	0.0	0.0	-0.002071913758510667	0.0	-0.0004308968610110832	-0.002071913758510667
-290.13422818791946	137.1176470588238	0.0	0.0	-0.0019697546099547245	0.0	-0.0005781059076833066	-0.0019697546099547245
-290.13422818791946	127.17647058823545	0.0	0.0	-0.001852573021682362	0.0	-0.0006922326713117073	-0.001852573021682362
-290.13422818791946	117.23529411764733	0.0	0.0	-0.0017181311478516384	0.0	-0.0007757916484773684	-0.0017181311478516384
-290.13422818791946	107.29411764705898	0.0	0.0	-0.0015645151196132245	0.0	-0.0008321898986573719	-0.0015645151196132245
-290.13422818791946	97.35294117647086	0.0	0.0	-0.0013903126206970815	0.0	-0.0008652569994089688	-0.0013903126206970815
-290.13422818791946	87.41176470588252	0.0	0.0	-0.0011947904616713121	0.0	-0.0008787749998522894	-0.0011947904616713121
-290.13422818791946	77.4705882352944	0.0	0.0	-0.0009780721529626612	0.0	-0.0008760083733132838	-0.0009780721529626612
-290.13422818791946	67.52941176470605	0.0	0.0	-0.0007413154771068877	0.0	-0.0008592339776655666	-0.0007413154771068877
-290.13422818791946	57.588235294117716	0.0	0.0	-0.0004868900611548831	0.0	-0.0008292944184919811	-0.0004868900611548831
-290.13422818791946	47.6470588235296	0.0	0.0	-0.00021855495059159362	0.0	-0.0007854518917643482	-0.00021855495059159362
-290.13422818791946	37.70588235294126	0.0	0.0	5.836381363319118e-05	0.0	-0.0007257156758606548	5.836381363319118e-05
-290.13422818791946	27.764705882353134	0.0	0.0	0.00033679561352176836	0.0	-0.0006472828765567902	0.00033679561352176836
-290.13422818791946	17.823529411764795	0.0	0.0	0.0006077476760344631	0.0	-0.0005469809454007218	0.0006077476760344631
-290.13422818791946	7.8823529411766735	0.0	0.0	0.0008601603250805736	0.0	-0.0004217101973656056	0.0008601603250805736
-290.13422818791946	-2.0588235294116686	0.0	0.0	0.0010811986998815915	0.0	-0.0002688863272750157	0.0010811986998815915
-290.13422818791946	-11.999999999999789	0.0	0.0	0.0012572499345891387	0.0	-8.68829246338507e-05	0.0012572499345891387
-290.13422818791946	-21.941176470588132	0.0	0.0	0.0013750937330928566	0.0	0.0001245261404409417	0.0013750937330928566
-290.13422818791946	-31.88235294117625	0.0	0.0	0.001423075831892822	0.0	0.00036376730099186926	0.001423075831892822
-290.13422818791946	-41.823529411764596	0.0	0.0	0.0013922814722765924	0.0	0.0006274083428578033	0.0013922814722765924
-290.13422818791946	-51.764705882352715	0.0	0.0	0.001277708866317507	0.0	0.0009104714916952383	0.001277708866317507
-290.13422818791946	-61.70588235294105	0.0	0.0	0.0010794426391281212	0.0	0.0012068048787307194	0.0010794426391281212
-290.13422818791946	-71.64705882352918	0.0	0.0	0.0008038174742140161	0.0	0.0015094543382766113	0.0008038174742140161
