X (mm)	Y (mm)	Z (mm)	tan(thetaX)	tan(thetaY)	devZ (mm)	devTanX	devTanY
-300.0	316.05882352941194	0.0	0.0	-0.001807273971802495	0.0	0.006079778955378176	-0.001807273971802495
-300.0	306.1176470588236	0.0	0.0	-0.001740961119817525	0.0	0.005893207663146118	-0.001740961119817525
-300.0	296.1764705882355	0.0	0.0	-0.0016553549329706078	0.0	0.005695680863474303	-0.0016553549329706078
-300.0	286.23529411764713	0.0	0.0	-0.0015527678343916277	0.0	0.005488562719777162	-0.0015527678343916277
-300.0	276.294117647059	0.0	0.0	-0.0014357474189260987	0.0	0.005273285586343076	-0.0014357474189260987
-300.0	266.35294117647067	0.0	0.0	-0.0013069632620351164	0.0	0.005051337089255172	-0.0013069632620351164
-300.0	256.41176470588255	0.0	0.0	-0.0011690937294765254	0.0	0.004824247208004801	-0.0011690937294765254
-300.0	246.47058823529423	0.0	0.0	-0.0010247139651555412	0.0	0.0045935753577890665	-0.0010247139651555412
-300.0	236.5294117647061	0.0	0.0	-0.0008762129673403247	0.0	0.004360897472451816	-0.0008762129673403247
-300.0	226.58823529411777	0.0	0.0	-0.0007257821710042136	0.0	0.0041277930933361386	-0.0007257821710042136
-300.0	216.64705882352965	0.0	0.0	-0.000575431306919086	0.0	0.003895833166880941	-0.000575431306919086
-300.0	206.7058823529413	0.0	0.0	-0.0004270052568753837	0.0	0.0036665719236971222	-0.0004270052568753837
-300.0	196.76470588235318	0.0	0.0	-0.0002822009088255079	0.0	0.0034415421893765345	-0.0002822009088255079
-300.0	186.82352941176484	0.0	0.0	-0.00014258401188652696	0.0	0.003222251084308593	-0.00014258401188652696
-300.0	176.88235294117672	0.0	0.0	-9.606031164383471e-06	0.0	0.003010175724272737	-9.606031164383471e-06
-300.0	166.94117647058837	0.0	0.0	0.00011537899761738188	0.0	0.0028067589209413543	0.00011537899761738188
-300.0	157.00000000000026	0.0	0.0	0.00023109761368513628	0.0	0.0026134048822258698	0.00023109761368513628
-300.0	147.0588235294119	0.0	0.0	0.0003363400769683673	0.0	0.0024314749124124567	0.0003363400769683673
-300.0	137.1176470588238	0.0	0.0	0.0004299435140202651	0.0	0.002262283112049768	0.0004299435140202651
-300.0	127.17647058823545	0.0	0.0	0.0005107750640828262	0.0	0.00210709207756752	0.0005107750640828262
-300.0	117.23529411764733	0.0	0.0	0.0005777150252707895	0.0	0.0019671086006221917	0.0005777150252707895
-300.0	107.29411764705898	0.0	0.0	0.0006296400008470482	0.0	0.0018434793671826544	0.0006296400008470482
-300.0	97.35294117647086	0.0	0.0	0.000665406045560091	0.0	0.0017372866563846567	0.000665406045560091
-300.0	87.41176470588252	0.0	0.0	0.0006838318120107557	0.0	0.0016495440391970661	0.0006838318120107557
-300.0	77.4705882352944	0.0	0.0	0.0006836816970094122	0.0	0.0015811920769548888	0.0006836816970094122
-300.0	67.52941176470605	0.0	0.0	0.0006636489878744747	0.0	0.0015330940198229174	0.0006636489878744747
-300.0	57.588235294117716	0.0	0.0	0.0006223390086067641	0.0	0.0015060315052596066	0.0006223390086067641
-300.0	47.6470588235296	0.0	0.0	0.0005582522658496888	0.0	0.0015007002565524156	0.0005582522658496888
-300.0	37.70588235294126	0.0	0.0	0.0004697675945364577	0.0	0.0015177057759742432	0.0004697675945364577
-300.0	27.764705882353134	0.0	0.0	0.0003551280057249025	0.0	0.0015575573398037615	0.0003551280057249025
-300.0	17.823529411764795	0.0	0.0	0.0002124772713454127	0.0	0.0016206489017201	0.0002124772713454127
-300.0	7.8823529411766735	0.0	0.0	4.00007686939211e-05	0.0	0.0017072260010446802	4.00007686939211e-05
-300.0	-2.0588235294116686	0.0	0.0	-0.0001639005691617161	0.0	0.0018173505322096868	-0.0001639005691617161
-300.0	-11.999999999999789	0.0	0.0	-0.0004004354171222149	0.0	0.0019508655028893406	-0.0004004354171222149
-300.0	-21.941176470588132	0.0	0.0	-0.0006702472232407216	0.0	0.0021073597920965295	-0.0006702472232407216
-300.0	-31.88235294117625	0.0	0.0	-0.000973239374626328	0.0	0.0022861329080227834	-0.000973239374626328
-300.0	-41.823529411764596	0.0	0.0	-0.0013084003626386302	0.0	0.0024861597453264663	-0.0013084003626386302
-300.0	-51.764705882352715	0.0	0.0	-0.0016736289451298682	0.0	0.002706055341506511	-0.0016736289451298682
-300.0	-61.70588235294105	0.0	0.0	-0.0020655593027068884	0.0	0.0029440396319499107	-0.0020655593027068884
-300.0	-71.64705882352918	0.0	0.0	-0.0024793861854528775	0.0	0.0031979022032249285	-0.0024793861854528775
-300.0	-81.58823529411751	0.0	0.0	-0.002908690046577825	0.0	0.003464967044226685	-0.002908690046577825
-300.0	-91.52941176470564	0.0	0.0	-0.003345262160427376	0.0	0.0037420572948854767	-0.003345262160427376
-300.0	-101.47058823529397	0.0	0.0	-0.003778929724566732	0.0	0.004025459992340173	-0.003778929724566732
-300.0	-111.41176470588209	0.0	0.0	-0.00419738094959604	0.0	0.004310890814774414	-0.00419738094959604
-300.0	-121.35294117647044	0.0	0.0	-0.004585990146083803	0.0	0.0045934588235234265	-0.004585990146083803
-300.0	-131.29411764705856	0.0	0.0	-0.004927642825272557	0.0	0.004867631204583625	-0.004927642825272557
-300.0	-141.2352941176469	0.0	0.0	-0.005202560838117841	0.0	0.005127198011282467	-0.005202560838117841
-300.0	-151.17647058823502	0.0	0.0	-0.00538816418925856	0.0	0.005365237017503813	-0.00538816418925856
-300.0	-161.11764705882337	0.0	0.0	-0.005459884738138249	0.0	0.00557410854253892	-0.005459884738138249
-300.0	-171.05882352941148	0.0	0.0	-0.005394396156995175	0.0	0.005745674686103994	-0.005394396156995175
-300.0	-180.99999999999983	0.0	0.0	-0.005173795773311698	0.0	0.005871752956245223	-0.005173795773311698
-300.0	-190.94117647058795	0.0	0.0	-0.004789822870381224	0.0	0.00594460474194431	-0.004789822870381224
-300.0	-200.8823529411763	0.0	0.0	-0.004248076613442753	0.0	0.005957423969707612	-0.004248076613442753
-300.0	-210.8235294117644	0.0	0.0	-0.003572233504364761	0.0	0.005904825760880812	-0.003572233504364761
-300.0	-220.76470588235276	0.0	0.0	-0.00280804211255496	0.0	0.0057833350751567755	-0.00280804211255496
-300.0	-230.70588235294088	0.0	0.0	-0.00202073230295417	0.0	0.005591875325147162	-0.00202073230295417
-300.0	-240.64705882352922	0.0	0.0	-0.001274316101821475	0.0	0.005332256950045138	-0.001274316101821475
-300.0	-250.58823529411734	0.0	0.0	-0.0006031661359694365	0.0	0.005009665943615078	-0.0006031661359694365
-290.13422818791946	1300.235294117647	0.0	0.0	-0.004979581693670268	0.0	0.002913695190838505	-0.004979581693670268
-290.13422818791946	1290.2941176470588	0.0	0.0	-0.0039488477301763735	0.0	0.0032175141055439623	-0.0039488477301763735
-290.13422818791946	1280.3529411764707	0.0	0.0	-0.002621974201226536	0.0	0.003410759833451796	-0.002621974201226536
-290.13422818791946	1270.4117647058824	0.0	0.0	-0.001160128437073169	0.0	0.0035154203747552537	-0.001160128437073169
-290.13422818791946	1260.4705882352941	0.0	0.0	0.00014723936543246385	0.0	0.003551048030853949	0.00014723936543246385
-290.13422818791946	1250.5294117647059	0.0	0.0	0.0011144093070590674	0.0	0.0035348841899971377	0.0011144093070590674
-290.13422818791946	1240.5882352941178	0.0	0.0	0.0016706047062717325	0.0	0.0034819841290487544	0.0016706047062717325
-290.13422818791946	1230.6470588235295	0.0	0.0	0.0018334341503872492	0.0	0.0034053418387895913	0.0018334341503872492
-290.13422818791946	1220.7058823529412	0.0	0.0	0.0016820595604340473	0.0	0.0033160148708076854	0.0016820595604340473
-290.13422818791946	1210.764705882353	0.0	0.0	0.0013303616475683756	0.0	0.003223249200416667	0.0013303616475683756
-290.13422818791946	1200.8235294117649	0.0	0.0	0.0009001042150772801	0.0	0.0031346040995850494	0.0009001042150772801
-290.13422818791946	1190.8823529411766	0.0	0.0	0.0004947407596398329	0.0	0.0030560770148794904	0.0004947407596398329
-290.13422818791946	1180.9411764705883	0.0	0.0	0.0001830962310012661	0.0	0.0029922284469117493	0.0001830962310012661
-290.13422818791946	1171.0	0.0	0.0	7.535018081663809e-07	0.0	0.0029463068291860394	7.535018081663809e-07
-290.13422818791946	1161.058823529412	0.0	0.0	-4.369195722373016e-05	0.0	0.0029203734053321064	-4.369195722373016e-05
-290.13422818791946	1151.1176470588236	0.0	0.0	3.772288719979276e-05	0.0	0.0029154271044287633	3.772288719979276e-05
-290.13422818791946	1141.1764705882354	0.0	0.0	0.0002186836300037291	0.0	0.00293152941452378	0.0002186836300037291
-290.13422818791946	1131.235294117647	0.0	0.0	0.0004649534682987069	0.0	0.0029679292546313197	0.0004649534682987069
-290.13422818791946	1121.294117647059	0.0	0.0	0.0007407281620842301	0.0	0.003023187845532999	0.0007407281620842301
-290.13422818791946	1111.3529411764707	0.0	0.0	0.001014794937632262	0.0	0.003095303579699697	0.001014794937632262
-290.13422818791946	1101.4117647058824	0.0	0.0	0.001264188923559795	0.0	0.003181836890637312	0.001264188923559795
-290.13422818791946	1091.4705882352941	0.0	0.0	0.001473921343432614	0.0	0.0032800351219614402	0.001473921343432614
-290.13422818791946	1081.529411764706	0.0	0.0	0.0016357727556697494	0.0	0.003386957396521363	0.0016357727556697494
-290.13422818791946	1071.5882352941178	0.0	0.0	0.0017470717983714464	0.0	0.0034995994859072354	0.0017470717983714464
-290.13422818791946	1061.6470588235293	0.0	0.0	0.0018094739291916462	0.0	0.003615018680665012	0.0018094739291916462
-290.13422818791946	1051.7058823529412	0.0	0.0	0.0018277401520555186	0.0	0.003730457708260184	0.0018277401520555186
-290.13422818791946	1041.7647058823532	0.0	0.0	0.001808515730779312	0.0	0.0038434408938519417	0.001808515730779312
-290.13422818791946	1031.8235294117649	0.0	0.0	0.0017591088948442398	0.0	0.003951794760511003	0.0017591088948442398
-290.13422818791946	1021.8823529411765	0.0	0.0	0.0016862697347055037	0.0	0.00405363672400147	0.0016862697347055037
-290.13422818791946	1011.9411764705883	0.0	0.0	0.0015950606542864156	0.0	0.004147362418582836	0.0015950606542864156
-290.13422818791946	1002.0000000000002	0.0	0.0	0.0014885278217324554	0.0	0.004231633023000397	0.0014885278217324554
-290.13422818791946	992.0588235294119	0.0	0.0	0.001368318993550048	0.0	0.004305362586530173	0.001368318993550048
-290.13422818791946	982.1176470588236	0.0	0.0	0.0012354643093047159	0.0	0.0043677053549520525	0.0012354643093047159
-290.13422818791946	972.1764705882355	0.0	0.0	0.0010911542703704096	0.0	0.004418043096340252	0.0010911542703704096
-290.13422818791946	962.2352941176472	0.0	0.0	0.0009373566454652731	0.0	0.004455972426581316	0.0009373566454652731
-290.13422818791946	952.294117647059	0.0	0.0	0.0007769051986606846	0.0	0.004481292134555331	0.0007769051986606846
-290.13422818791946	942.3529411764707	0.0	0.0	0.0006133212433193956	0.0	0.00449399050694333	0.0006133212433193956
-290.13422818791946	932.4117647058825	0.0	0.0	0.00045062012678978293	0.0	0.0044942326526510494	0.00045062012678978293
-290.13422818791946	922.4705882352941	0.0	0.0	0.00029311771582461553	0.0	0.00448234782686457	0.00029311771582461553
-290.13422818791946	912.5294117647061	0.0	0.0	0.0001452368825904733	0.0	0.004458816754775292	0.0001452368825904733
-290.13422818791946	902.5882352941177	0.0	0.0	1.1313990680264635e-05	0.0	0.0044242589550290146	1.1313990680264635e-05
-290.13422818791946	892.6470588235296	0.0	0.0	-0.00010459461943213374	0.0	0.004379420062966347	-0.00010459461943213374
-290.13422818791946	882.7058823529412	0.0	0.0	-0.0001989061458697432	0.0	0.004325159153728334	-0.0001989061458697432
-290.13422818791946	872.7647058823532	0.0	0.0	-0.00026870441862782374	0.0	0.004262436065302836	-0.00026870441862782374
-290.13422818791946	862.8235294117648	0.0	0.0	-0.0003119028711443462	0.0	0.004192298721583852	-0.0003119028711443462
-290.13422818791946	852.8823529411767	0.0	0.0	-0.00032727479397455	0.0	0.004115870455508545	-0.00032727479397455
-290.13422818791946	842.9411764705883	0.0	0.0	-0.0003143953332844716	0.0	0.00403433733232601	-0.0003143953332844716
-290.13422818791946	833.0000000000001	0.0	0.0	-0.0002735761560017622	0.0	0.003948935473039051	-0.0002735761560017622
-290.13422818791946	823.0588235294118	0.0	0.0	-0.000205800110562812	0.0	0.0038609383782424326	-0.000205800110562812
-290.13422818791946	813.1176470588236	0.0	0.0	-0.00011265588695748338	0.0	0.0037716442751250844	-0.00011265588695748338
-290.13422818791946	803.1764705882354	0.0	0.0	3.7273236196821407e-06	0.0	0.003682363590395347	3.7273236196821407e-06
-290.13422818791946	793.2352941176472	0.0	0.0	0.00014074516909824548	0.0	0.003594406524626137	0.00014074516909824548
-290.13422818791946	783.2941176470589	0.0	0.0	0.0002953834764176994	0.0	0.00350907063762686	0.0002953834764176994
-290.13422818791946	773.3529411764707	0.0	0.0	0.00046428359062700364	0.0	0.0034276284339832216	0.00046428359062700364
-290.13422818791946	763.4117647058824	0.0	0.0	0.0006438077153068414	0.0	0.0033513149487150676	0.0006438077153068414
-290.13422818791946	753.4705882352943	0.0	0.0	0.0008301050673541668	0.0	0.0032813153330184296	0.0008301050673541668
-290.13422818791946	743.529411764706	0.0	0.0	0.0010191845845042037	0.0	0.0032187524400588176	0.0010191845845042037
-290.13422818791946	733.5882352941178	0.0	0.0	0.0012069948756536439	0.0	0.0031646744107854817	0.0012069948756536439
-290.13422818791946	723.6470588235295	0.0	0.0	0.0013895053235723346	0.0	0.0031200422597401456	0.0013895053235723346
-290.13422818791946	713.7058823529413	0.0	0.0	0.0015627871951600768	0.0	0.003085717460838157	0.0015627871951600768
-290.13422818791946	703.764705882353	0.0	0.0	0.001723094752823875	0.0	0.0030624495331040354	0.001723094752823875
-290.13422818791946	693.8235294117649	0.0	0.0	0.0018669463672980518	0.0	0.003050863626346569	0.0018669463672980518
-290.13422818791946	683.8823529411766	0.0	0.0	0.0019912056320093153	0.0	0.0030514481067601294	0.0019912056320093153
-290.13422818791946	673.9411764705884	0.0	0.0	0.002093162478832183	0.0	0.0030645421424385466	0.002093162478832183
-290.13422818791946	664.0000000000001	0.0	0.0	0.0021706142948277082	0.0	0.003090323288785325	0.0021706142948277082
-290.13422818791946	654.0588235294119	0.0	0.0	0.0022219470393533467	0.0	0.0031287950737994945	0.0022219470393533467
-290.13422818791946	644.1176470588236	0.0	0.0	0.0022462163608107594	0.0	0.003179774583210527	0.0022462163608107594
-290.13422818791946	634.1764705882355	0.0	0.0	0.002243226240304778	0.0	0.0032428800521787675	0.002243226240304778
-290.13422818791946	624.2352941176472	0.0	0.0	0.0022135557725440993	0.0	0.0033175203525566918	0.0022135557725440993
-290.13422818791946	614.294117647059	0.0	0.0	0.002158471210990676	0.0	0.0034028986880225314	0.002158471210990676
-290.13422818791946	604.3529411764707	0.0	0.0	0.002079798690062113	0.0	0.0034980311381547636	0.002079798690062113
-290.13422818791946	594.4117647058825	0.0	0.0	0.0019797957439638835	0.0	0.0036017674105016887	0.0019797957439638835
-290.13422818791946	584.4705882352943	0.0	0.0	0.0018610228253067996	0.0	0.003712811603449832	0.0018610228253067996
-290.13422818791946	574.5294117647061	0.0	0.0	0.001726214824152256	0.0	0.003829742969005773	0.001726214824152256
-290.13422818791946	564.5882352941178	0.0	0.0	0.0015781525879517084	0.0	0.0039510366755525226	0.0015781525879517084
-290.13422818791946	554.6470588235296	0.0	0.0	0.0014195344426237194	0.0	0.00407508457065387	0.0014195344426237194
-290.13422818791946	544.7058823529413	0.0	0.0	0.0012528477147882883	0.0	0.0042002159439899255	0.0012528477147882883
-290.13422818791946	534.764705882353	0.0	0.0	0.0010802408512262736	0.0	0.004324718290512077	0.0010802408512262736
-290.13422818791946	524.8235294117648	0.0	0.0	0.0009034278874633936	0.0	0.004446858073904685	0.0009034278874633936
-290.13422818791946	514.8823529411766	0.0	0.0	0.0007237176303724588	0.0	0.0045649014904327635	0.0007237176303724588
-290.13422818791946	504.94117647058835	0.0	0.0	0.0005421162746616445	0.0	0.004677135233238945	0.0005421162746616445
-290.13422818791946	495.0000000000001	0.0	0.0	0.0003594351734121863	0.0	0.004781887257130151	0.0003594351734121863
-290.13422818791946	485.0588235294119	0.0	0.0	0.00017639860917369464	0.0	0.004877547543864317	0.00017639860917369464
-290.13422818791946	475.11764705882365	0.0	0.0	-6.2484351255219845e-06	0.0	0.004962588867912994	-6.2484351255219845e-06
-290.13422818791946	465.1764705882354	0.0	0.0	-0.0001876325053223657	0.0	0.005035587562637974	-0.0001876325053223657
-290.13422818791946	455.2352941176472	0.0	0.0	-0.00036664406031710614	0.0	0.005095244286782576	-0.00036664406031710614
-290.13422818791946	445.29411764705895	0.0	0.0	-0.0005418471878089393	0.0	0.005140404791143403	-0.0005418471878089393
-290.13422818791946	435.3529411764707	0.0	0.0	-0.0007114824859155668	0.0	0.005170080685259919	-0.0007114824859155668
-290.13422818791946	425.4117647058825	0.0	0.0	-0.000873543757584721	0.0	0.005183470203939714	-0.000873543757584721
-290.13422818791946	415.47058823529426	0.0	0.0	-0.0010258624514495412	0.0	0.00517997887105435	-0.0010258624514495412
-290.13422818791946	405.529411764706	0.0	0.0	-0.001166192114618316	0.0	0.005159235111364952	-0.001166192114618316
-290.13422818791946	395.5882352941178	0.0	0.0	-0.0012922928460159845	0.0	0.005121087322357123	-0.0012922928460159845
-290.13422818791946	385.64705882352956	0.0	0.0	-0.0014020157503849854	0.0	0.005065590516543184	-0.0014020157503849854
-290.13422818791946	375.70588235294133	0.0	0.0	-0.001493387392950414	0.0	0.004992992276999672	-0.001493387392950414
-290.13422818791946	365.7647058823531	0.0	0.0	-0.0015646942546366752	0.0	0.004903718712244399	-0.0015646942546366752
-290.13422818791946	355.82352941176487	0.0	0.0	-0.0016145671876083326	0.0	0.0047983604106375	-0.0016145671876083326
-290.13422818791946	345.88235294117663	0.0	0.0	-0.0016420658708182522	0.0	0.0046776583944447185	-0.0016420658708182522
-290.13422818791946	335.9411764705884	0.0	0.0	-0.001646763265201998	0.0	0.004542490073712992	-0.001646763265201998
-290.13422818791946	326.00000000000006	0.0	0.0	-0.0016288285875635568	0.0	0.004393855200111062	-0.0016288285875635568
-290.13422818791946	316.05882352941194	0.0	0.0	-0.0015890696198021476	0.0	0.004232861820880451	-0.0015890696198021476
-290.13422818791946	306.1176470588236	0.0	0.0	-0.001528868222680506	0.0	0.0040607122330275774	-0.001528868222680506
